Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
410,0,0,,你知道这样的你|看起来有多可爱吗？,（她害羞地看向一边。）,410,0,0,AdorableComment()
410,0,0,EggInside,妹子，跳蛋|是不是让你欲火焚身?,哦不！能请你把它拿掉吗？ ,410,0,0,EggComment()
410,0,0,EggInside,(玩弄勒住她下体的|绳子。）（1分钟）,（你温柔地玩弄她下体的绳子。|她发出了极轻的呻吟，几乎听不见。）,410,0,0,CrotchRope()
410,0,0,,（挠她痒痒。）|（1分钟）,（她在绳子的束缚中扭动，想躲避你。）|（她看起来不太喜欢在公共场合被挠痒痒。）,410,0,0,Tickle()
410,0,0,,（打她屁股。）|（1分钟）,噢！但是为什么？（当你用力打她屁股时，|她使劲地挣扎。）,410,0,0,Spank()
410,0,0,,（放开她。）|（1分钟）,（你解开了她的束缚，她重新穿好衣服。）|多谢！吃午饭之前再练习一把？,600,1,0,Release()
410,0,0,,已经够了，|去吃饭吧。 (离开体育馆。),,410,0,0,EndChapter()
420,0,0,EggInside,(玩弄勒住她下体的|绳子。）（1分钟）,（你温柔地玩弄她下体的绳子。|她发出了极轻的呻吟，几乎听不见。）,420,0,0,CrotchRope()
420,0,0,,（挠她痒痒。）|（1分钟）,（她在绳子的束缚中扭动，想躲避你。）|（她看起来不太喜欢在公共场合被挠痒痒。）,420,0,0,Tickle()
420,0,0,,（打她屁股。）|（1分钟）,（当你用力打她屁股时，|她使劲地挣扎。）,420,0,0,Spank()
420,0,0,,（解开塞口物。）|（1分钟）,（你撕开了她脸上的胶带，她叹了口气。）|你真是相当享受防卫练习，不是吗？,410,0,0,Ungag()
420,0,0,,（放开她。）|（1分钟）,（你解开了她的束缚，她重新穿好衣服。）|多谢！吃午饭之前再练习一把？,600,1,0,Release()
420,0,0,,已经够了，|去吃饭吧。 (离开体育馆。),,420,0,0,EndChapter()
430,0,0,EggInside,(玩弄勒住她下体的|绳子。）（1分钟）,（你温柔地玩弄她下体的绳子。|她发出了极轻的呻吟，几乎听不见。）,430,0,0,CrotchRope()
430,0,0,,（挠她痒痒。）|（1分钟）,（她在绳子的束缚中扭动，想躲避你。）|（她看起来不太喜欢在公共场合被挠痒痒。）,430,0,0,Tickle()
430,0,0,,（打她屁股。）|（1分钟）,（当你用力打她屁股时，|她使劲地挣扎。）,430,0,0,Spank()
430,0,0,,（解开塞口物。）|（1分钟）,（你撕开了她脸上的胶带，她叹了口气。）|你真是相当享受防卫练习，不是吗？,410,0,0,Ungag()
430,0,0,,（放开她。）|（1分钟）,（你解开了她的束缚，她重新穿好衣服。）|多谢！吃午饭之前再练习一把？,600,1,0,Release()
430,0,0,,已经够了，|去吃饭吧。 (离开体育馆。),,430,0,0,EndChapter()
450,5,0,,放松，这将会非常美妙。|(爱抚她。) （1分钟）,（她信任你，并在你的爱恋之触前完全|投降了。她得到了甜蜜而寂静的高潮。）,410,1,0,Orgasm()
450,0,0,,你处在高潮的边缘？|(爱抚她。) （1分钟）,（你尝试通过跳蛋和绳子带给她|高潮。她处在高潮边缘但还是没能达到。）,410,0,0,
450,0,0,,你是个好女孩。|(爱抚她。)  （1分钟）,（你尝试通过跳蛋和绳子带给她|高潮。她处在高潮边缘但还是没能达到。）,410,0,1,
450,0,0,,现在不行，没准待会。|（松开下体的绳子。）,哦上帝啊谢了。那|可真是让人尴尬。,410,1,0,
450,0,0,,荡妇不配得到奖励。|（松开下体的绳子。）,我？荡妇？但是，但是，但是。|（她没能掩藏几滴眼泪的滴落。）,410,-1,1,
450,2,0,,（把她抱在怀里。）|（1分钟）,（你给了她一个大大的拥抱，|她看起来在你的怀抱中十分放松。）,450,0,0,Cuddle()
460,5,0,,放松，这将会非常美妙。|(爱抚她。) （1分钟）,（她信任你，并在你的爱恋之触前完全|投降了。她得到了甜蜜而寂静的高潮。）,420,1,0,Orgasm()
460,0,0,,你处在高潮的边缘？|(爱抚她。) （1分钟）,（你尝试通过跳蛋和绳子带给她|高潮。她处在高潮边缘但还是没能达到。）,420,0,0,
460,0,0,,你是个好女孩。|(爱抚她。)  （1分钟）,（你尝试通过跳蛋和绳子带给她|高潮。她处在高潮边缘但还是没能达到。）,420,0,1,
460,0,0,,现在不行，没准待会。|（松开下体的绳子。）,（她慢慢地点头并重获掌控。）,420,1,0,
460,0,0,,荡妇不配得到奖励。|（松开下体的绳子。）,（她因羞辱而看向一旁|并慢慢重获掌控。）,420,-1,1,
460,2,0,,（把她抱在怀里。）|（1分钟）,（你给了她一个大大的拥抱，|她看起来在你的怀抱中十分放松。）,460,0,0,Cuddle()
470,5,0,,放松，这将会非常美妙。|(爱抚她。) （1分钟）,（她信任你，并在你的爱恋之触前完全|投降了。她得到了甜蜜而寂静的高潮。）,430,1,0,Orgasm()
470,0,0,,你处在高潮的边缘？|(爱抚她。) （1分钟）,（你尝试通过跳蛋和绳子带给她|高潮。她处在高潮边缘但还是没能达到。）,430,0,0,
470,0,0,,你是个好女孩。|(爱抚她。)  （1分钟）,（你尝试通过跳蛋和绳子带给她|高潮。她处在高潮边缘但还是没能达到。）,430,0,1,
470,0,0,,现在不行，没准待会。|（松开下体的绳子。）,（她慢慢地点头并重获掌控。）,430,1,0,
470,0,0,,荡妇不配得到奖励。|（松开下体的绳子。）,（她因羞辱而看向一旁|并慢慢重获掌控。）,430,-1,1,
470,2,0,,（把她抱在怀里。）|（1分钟）,（你给了她一个大大的拥抱，|她看起来在你的怀抱中十分放松。）,470,0,0,Cuddle()
500,0,0,,这真有意思，而且绳子|简直是锦上添花。,你当然享受失败了，这就是你的甜蜜之处。,510,0,-1,
500,0,0,,我真不敢相信你赢了。|你真是非常有天赋。,谢谢，我很感激。也许|奖励你会学会我的技巧。,510,1,0,
500,0,0,,操！你刚才那把|作弊了！,你需要学会接受失败。|（她检查并加固了绳结。）,510,-1,0,
500,0,0,,我不认为我喜欢柔道。,不是每个人都适合武术。|但防卫课程是很有价值的。,510,0,-1,
510,0,0,,你能不能检查一下下体的|绳子？ （1分钟）,有什么不对吗？你觉得疼了？|（她摆弄着绳子，带来了愉悦的刺激。）,510,0,0,CrotchRopePlayer()
510,0,0,PlayerHasBallGag,你难道不应该堵我的嘴吗？|我的物品里有堵嘴物。,我猜为了防卫你可以堵住你对手|的嘴。（她给你戴上了口球。）,520,0,0,BallGagPlayer()
510,0,0,PlayerHasTapeGag,你难道不应该堵我的嘴吗？|我的物品里有堵嘴物。,我猜为了防卫你可以堵住你对手|的嘴。（她在你嘴上贴了一片胶带。）,530,0,0,TapeGagPlayer()
510,0,0,,你能放开我吗？,嗯，不。我不这么认为。|我更喜欢你现在的样子。,510,0,0,CheckReleasePlayer()
510,0,0,,（开玩笑地挣扎。）|（1分钟）,天！你是在享受吗？,510,0,0,
510,0,0,,（等待体育课结束。）,,510,0,0,EndChapter()
520,0,0,,@唔嗯嗯嗯嗯嗯嗯！,我曾听见莎拉被堵嘴过几回|但我必须承认我永远也听不懂。,520,0,0,
520,0,0,,(指向下体的|绳子。)  （1分钟）,绳子有什么不对的吗？|（她摆弄着绳子，带来了愉悦的刺激。）,520,0,0,CrotchRopePlayer()
520,0,0,,（呜咽着祈求宽恕。）|（1分钟）,不。我更喜欢你现在的样子。,520,0,0,UngagPlayer()
520,0,0,,（开玩笑地挣扎。）|（1分钟）,天！你是在享受吗？,520,0,0,
520,0,0,,（等待体育课结束。）,,520,0,0,EndChapter()
530,0,0,,@唔嗯嗯嗯嗯嗯嗯！,我曾听见莎拉被堵嘴过几回|但我必须承认我永远也听不懂。,530,0,0,
530,0,0,,(指向下体的|绳子。)  （1分钟）,绳子有什么不对的吗？|（她摆弄着绳子，带来了愉悦的刺激。）,530,0,0,CrotchRopePlayer()
530,0,0,,（呜咽着祈求宽恕。）|（1分钟）,不。我更喜欢你现在的样子。,530,0,0,UngagPlayer()
530,0,0,,（开玩笑地挣扎。）|（1分钟）,天！你是在享受吗？,530,0,0,
530,0,0,,（等待体育课结束。）,,530,0,0,EndChapter()
550,0,0,,是的，是的，我没事。|感谢关心。,那就好，你颤抖得像一片风中的落叶。|你让我担心了一小会儿。,510,0,-1,
550,0,0,,我比平常感觉更好！|多亏了你！,（她笑了。）那就行！你那|疯狂的颤动让我担心。,510,1,0,
550,2,0,,我能待在你的|怀抱里吗？（1分钟）,当然，想待多长时间就待多长时间。,550,0,0,Cuddle()
550,0,0,,我不太确定。|你能放了我吗？,可怜的小家伙。来，让我帮你。|（她小心地给你松了绑并让你重新着装。）,600,0,-1,ReleasePlayer()
560,0,0,,（害羞地慢慢|点头。） （1分钟）,那就好，你颤抖得像一片风中的落叶。|你让我担心了一小会儿。,520,0,-1,
560,0,0,,（高兴地点头。）|（1分钟）,（她笑了。）那就行！你那|疯狂的颤动让我担心。,520,1,0,
560,2,0,,（依偎在她的|怀抱里。）（1分钟）,想待可以一直待着。|记得告诉我你感觉如何。,560,0,0,Cuddle()
560,0,0,,（恐慌地|摇头。） （1分钟）,可怜的小家伙。来，让我帮你。|（她小心地给你松了绑并让你重新着装。）,600,0,-1,ReleasePlayer()
570,0,0,,（害羞地慢慢|点头。） （1分钟）,那就好，你颤抖得像一片风中的落叶。|你让我担心了一小会儿。,530,0,-1,
570,0,0,,（高兴地点头。）|（1分钟）,（她笑了。）那就行！你那|疯狂的颤动让我担心。,530,1,0,
570,2,0,,（依偎在她的|怀抱里。）（1分钟）,想待可以一直待着。|记得告诉我你感觉如何。,570,0,0,Cuddle()
570,0,0,,（恐慌地|摇头。） （1分钟）,可怜的小家伙。来，让我帮你。|（她小心地给你松了绑并让你重新着装。）,600,0,-1,ReleasePlayer()
600,0,0,,好吧，再练习一次。|（开始练习。）,,600,0,0,StartPractice()
600,0,0,TrainingReady,"(Train in fighting.)|(30 minutes)",,600,0,0,TrainFighting()
600,0,0,,已经够了，|去吃饭吧。 (离开体育馆。),,600,0,0,EndChapter()
